geonameid,lat,lon,country_code,name_en,name_zh
2112455,37.97451,140.77202,JP,Kakuda,角田市
2112527,38.10472,140.85944,JP,Iwanuma,
2112539,37.05,140.88333,JP,Iwaki,磐城市
2112555,35.93333,140.55,JP,Itako,潮來市
2112571,36.18333,140.26667,JP,Ishioka,石岡市
2112576,38.41667,141.3,JP,Ishinomaki,石卷市
2112656,38.91667,141.13333,JP,Ichinoseki,一关市
2112664,35.51667,140.08333,JP,Ichihara,市原市
2112688,36.15,140.51667,JP,Hokota,鉾田市
2112708,36.6,140.65,JP,Hitachi,日立市
2112758,38.43889,140.40056,JP,Higashine,東根市
2112823,39.38333,141.11667,JP,Hanamaki,花卷市
2112923,37.75,140.46667,JP,Fukushima,
2112980,37.81667,140.5,JP,Date,
2112996,35.73333,140.83333,JP,Choshi,
2113015,35.6,140.11667,JP,Chiba,千葉市
2113077,35.71667,140.65,JP,Asahi,旭市
2113126,39.71667,140.11667,JP,Akita,秋田市
2113164,35.86667,140.01667,JP,Abiko,我孫子市
2127419,43.03778,141.95778,JP,Yūbari,夕張市
2127515,45.40944,141.67389,JP,Wakkanai,稚内市
2127545,43.51667,142.05,JP,Utashinai,歌志內市
2127733,42.63694,141.60333,JP,Tomakomai,苫小牧市
2127878,41.28944,141.21694,JP,Mutsu,陸奧市
2127896,43.55278,141.90639,JP,Takikawa,
2127955,43.48639,141.90556,JP,Sunagawa,砂川市
2128295,43.06667,141.35,JP,Sapporo,札幌市
2128382,43.93444,141.64278,JP,Rumoi,留萌市
2128574,43.18944,141.00222,JP,Otaru,小樽市
2128787,40.27178,140.55756,JP,Ōdate,大館市
2128815,42.91722,143.20444,JP,Obihiro,帶廣市
2128867,40.20838,140.0274,JP,Noshiro,能代市
2128894,42.45215,141.17914,JP,Noboribetsu,登別市
2128975,43.32361,145.575,JP,Nemuro,根室市
2128983,44.35056,142.45778,JP,Nayoro,名寄市
2129101,42.31722,140.98806,JP,Muroran,室蘭市
2129211,40.68682,141.38969,JP,Misawa,三澤市
2129245,43.25581,141.88818,JP,Mikasa,
2129376,42.975,144.37472,JP,Kushiro,釧路市
2129427,40.18778,141.76889,JP,Kuji,
2129537,43.80306,143.89083,JP,Kitami,北見市
2129870,43.20028,141.75972,JP,Iwamizawa,岩見澤市
2129909,43.23972,141.35389,JP,Ishikari,石狩市
2130054,42.97583,141.56722,JP,Kitahiroshima,北廣島市
2130057,40.59306,140.4725,JP,Hirosaki,弘前市
2130188,41.77583,140.73667,JP,Hakodate,函館市
2130203,40.5,141.5,JP,Hachinohe,
2130306,43.35,142.38333,JP,Furano,富良野市
2130332,43.70806,142.03917,JP,Fukagawa,深川市
2130404,43.10806,141.55056,JP,Ebetsu,江別市
2130421,42.46806,140.86806,JP,Date,
2130452,42.81944,141.65222,JP,Chitose,千歲市
2130534,43.32472,141.85861,JP,Bibai,美唄市
2130612,43.50972,142.18556,JP,Ashibetsu,蘆別市
2130629,43.77063,142.36489,JP,Asahikawa,旭川市
2130658,40.81667,140.73333,JP,Aomori,青森市
2130705,43.55139,142.05306,JP,Akabira,赤平市
2130741,44.02127,144.26971,JP,Abashiri,網走市
2131612,40.80444,140.44139,JP,Goshogawara,五所川原市
6324583,32.93726,131.08008,JP,Aso,
6697563,34.76615,135.62759,JP,Neyagawa,
6822096,36.39659,140.53479,JP,Hitachi-Naka,
6822097,36.316,139.98238,JP,Chikusei,筑西市
6822098,36.15326,140.24635,JP,Kasumigaura,霞浦市
6822099,36.09047,140.21047,JP,Tsuchiura,
6822100,35.98411,140.00929,JP,Tsukubamirai,筑波未來市
6822101,36.25449,140.37962,JP,Omitama,
6822102,36.56447,140.40269,JP,Hitachiomiya,
6822103,35.89685,140.66666,JP,Kamisu,神栖市
6822104,36.00705,140.49623,JP,Namegata,
6822106,36.06997,139.86705,JP,Bandō,
6822107,36.5513,140.52821,JP,Hitachi-ota,
6822108,35.95633,140.32356,JP,Inashiki,稻敷市
6822111,36.28815,137.88705,JP,Azumino,
6822112,36.52715,138.08943,JP,Chikuma,千曲市
6822113,38.46972,140.41441,JP,Murayama,
6822114,35.31947,139.1096,JP,Minamiashigara,南足柄市
6822115,35.02745,135.99971,JP,Rittō,
6822116,35.41347,136.01612,JP,Takashima,高島市
6822117,34.9802,136.15752,JP,Kōka,甲賀市
6822119,34.48562,135.69698,JP,Katsuragi,葛城市
6822120,34.53472,135.70925,JP,Kashiba,香芝市
6822123,36.51274,136.89352,JP,Nanto,南砺市
6822124,36.66667,136.85,JP,Oyabe,
6822125,36.76835,137.12572,JP,Imizu,
6822126,36.90123,137.44955,JP,Kurobe-shi,
6822128,35.38121,139.39651,JP,Ebina,海老名市
6822129,35.6436,139.46844,JP,Tama,多摩市
6822130,35.74242,139.42635,JP,Musashimurayama,武藏村山市
6822132,35.72085,139.37999,JP,Akishima,昭島市
6822136,35.76298,139.44575,JP,Higashiyamato,東大和市
6822137,35.84373,139.88347,JP,"Misato, Saitama",三鄉市
6822138,35.82088,139.55791,JP,Niiza,新座市
6822139,36.62047,136.94321,JP,Tonami,
6822140,36.75758,136.71162,JP,Kahoku,河北市
6822141,36.3,136.33333,JP,Kaga,
6822142,37.43459,137.26009,JP,Suzu,珠洲市
6822144,33.34058,129.69504,JP,Matsuura,松浦市
6822146,33.53567,130.47861,JP,Ōnojō,大野城市
6822147,33.52594,130.4611,JP,Kasuga,春日市
6822148,37.49142,139.94546,JP,Aizu-Wakamatsu,
6822149,37.62908,140.97868,JP,Minami-Sōma,
6822152,26.25902,127.73012,JP,Urasoe,
6822153,26.37609,127.85908,JP,Uruma,宇流麻市
6822154,36.03553,139.96143,JP,Jōsō,
6822155,36.44492,139.28448,JP,Midori,綠市
6822158,24.79016,125.31109,JP,Miyakojima,宮古島市
6822161,35.91664,139.36233,JP,Hidaka,日高市
6822162,36.03333,139.41667,JP,Higashi-Matsuyama,
6822163,35.818,139.368,JP,Iruma,入間市
6822164,36.03322,139.53775,JP,Kitamoto,
6822165,35.95996,139.40283,JP,Tsurugashima,
6822167,35.71541,140.55309,JP,Sōsa,匝瑳市
6822168,35.62756,140.41762,JP,Sanmu,山武市
6822169,37.79283,140.92941,JP,Sōma,
6822170,37.43055,140.60335,JP,Tamura,田村市
6822171,34.26973,135.41045,JP,Kinokawa,紀之川市
6822172,33.90389,136.12214,JP,Kumano,
6822173,35.11344,136.57205,JP,Inabe,
6822175,36.41323,139.86622,JP,Shimotsuke,下野市
6822176,36.65233,140.16084,JP,Nasukarasuyama,那須烏山市
6822177,36.35582,138.36093,JP,Tōmi,
6822178,35.71657,137.93745,JP,Komagane,駒根市
6822179,35.83479,140.16361,JP,Inzai,印西市
6822180,35.23005,140.40492,JP,Isumi,夷隅市
6822182,35.73531,140.12445,JP,Yachiyo,八千代市
6822184,39.13927,141.1685,JP,Ōshū,奧州市
6822186,39.89979,141.12989,JP,Hachimantai,八幡平市
6822187,40.29081,141.31334,JP,Ninohe,
6822188,38.58866,140.973,JP,Ōsaki,大崎市
6822189,38.40886,141.17901,JP,Higashimatsushima,
6822190,38.75,141,JP,Kurihara,
6822191,35.03907,138.95143,JP,Izunokuni,
6822192,34.97159,138.94643,JP,Izu,伊豆市
6822193,34.70291,138.11978,JP,Kikugawa,
6822194,34.70053,137.52253,JP,Kosai,
6822195,35.17388,138.90691,JP,Susono,裾野市
6822196,34.59882,138.21934,JP,Omaezaki,御前崎市
6822198,39.27077,139.93949,JP,Nikaho,仁賀保市
6822199,39.44116,140.48961,JP,Daisen,大仙市
6822201,39.871,139.84926,JP,Oga,男鹿市
6822202,39.3895,140.05813,JP,Yurihonjō,由利本莊市
6822203,39.87869,139.99767,JP,Katagami,
6822204,40.19956,140.39388,JP,Kita-Akita,
6822205,40.80357,140.40299,JP,Tsugaru,津輕市
6822206,40.58728,140.57107,JP,Hirakawa,平川市
6822207,40.62049,141.21067,JP,Towada,十和田市
6822208,35.24702,136.87832,JP,Kitanagoya,
6822209,35.13676,137.05238,JP,Nisshin,日进市
6822210,35.038,136.99931,JP,Toyoake,
6822211,35.00267,136.8642,JP,Chita,知多市
6822212,35.16349,136.73222,JP,Aisai,愛西市
6822214,35.329,136.68051,JP,Hashima,羽島市
6822215,35.20169,136.63505,JP,Kaizu,
6822216,35.40435,137.05595,JP,Kani,可兒市
6822217,35.48199,137.02166,JP,Minokamo,美濃加茂市
6822218,35.48384,136.67443,JP,Motosu,本巢市
6822219,35.73691,136.95852,JP,Gujō,郡上市
6822220,35.44722,137.38332,JP,Ena,惠那市
6822223,26.14447,127.76697,JP,Nanjō,
6825489,37.14828,138.23642,JP,Jōetsu,上越市
6825490,37.08259,138.87413,JP,Minamiuonuma,
6825491,37.02534,138.25561,JP,Myoko,
6825492,38.02496,138.35931,JP,Sado,
6825493,38.06463,139.4056,JP,Tainai,
6825494,37.24488,138.96234,JP,Uonuma,魚沼市
6825495,34.5676,135.5974,JP,Fujiidera,
6825496,34.55276,135.59097,JP,Habikino,羽曳野市
6825497,34.33333,135.25,JP,Hannan,
6825498,34.44108,135.58283,JP,Kawachi-Nagano,
6825500,34.34835,135.26842,JP,Sennan,
6825501,34.73333,135.68333,JP,Shijōnawate,
6862586,41.81626,140.63472,JP,Hokuto,北斗市
6940394,35.90807,139.65657,JP,Saitama,
7279570,35.75459,139.46852,JP,Higashimurayama,
7303003,33.45737,132.4328,JP,Yawatahama,
7303138,31.74087,130.76288,JP,Kirishima,
7303145,28.3769,129.49379,JP,Amami,
7422816,33.51278,130.52389,JP,Dazaifu,太宰府市
7424125,32.45861,130.19306,JP,Amakusa,
8125829,35.02954,135.75666,JP,Kamigyō-ku,
8198709,33.61153,131.13002,JP,Buzen,
8469284,35.73333,139.85,JP,Katsushika,
8469285,35.75264,139.73348,JP,Kita,
8469289,35.56126,139.71605,JP,Ōta,
8715035,35.70449,139.66946,JP,Nakano,中野區
10630007,34.20634,129.29076,JP,Tsushima,對馬市
11127679,42.89357,141.576,JP,Eniwa,
11205269,35.616,138.46344,JP,Minami-Alps,
11274040,32.97888,130.44572,JP,Arao,
11397285,33.35634,130.74966,JP,Ukiha,
11468270,34.75797,136.13468,JP,Iga,
11468427,34.21052,136.33475,JP,Kihoku,
11468429,35.05192,136.66958,JP,Kuwana,
11468431,34.57895,136.53706,JP,Matsusaka,
11468435,34.34967,136.69945,JP,Minamiise,
11524139,35.83458,138.39606,JP,Hokuto,
11611221,36.84666,136.98355,JP,Himi,
11611224,39.8028,141.13466,JP,Takizawa,
11611474,33.79427,132.89011,JP,Tōon,
11611475,35.10053,136.01778,JP,Yasu,
11611476,33.22792,130.64873,JP,Yame,
11611477,34.60658,135.77033,JP,Yamatokōriyama,
11611478,35.47276,139.45101,JP,Yamato,
11611479,35.67152,138.69827,JP,Yamanashi,
11611481,32.78396,132.96324,JP,Tosashimizu,
11611483,33.27709,130.10928,JP,Taku,
11611486,34.76298,134.79229,JP,Takasago,
11611487,35.7091,139.41891,JP,Tachikawa,
11611608,32.08199,131.39957,JP,Saito,
11611609,35.56707,139.24167,JP,Sagamihara,
11611610,33.38738,130.54865,JP,Ogōri,
11611611,33.28028,130.19503,JP,Ogi,
11611613,35.17325,137.05667,JP,Nagakute,
11611614,33.7957,130.55895,JP,Munakata,
11611615,34.21052,133.6746,JP,Mitoyo,
11611617,35.6833,139.43848,JP,Kunitachi,
11611619,33.10276,139.7788,JP,Hachijō,
11611620,34.74824,139.36243,JP,Ōshima,
11611622,34.73668,135.83994,JP,Kizugawa,
11611624,34.79329,135.68596,JP,Katano,
11611625,32.42272,131.64093,JP,Hyūga,
11611626,36.1473,136.19408,JP,Sakai,
11611627,34.40861,132.73682,JP,Higashihiroshima,
11611628,35.75202,139.51169,JP,Higashikurume,
11611629,35.76232,139.31952,JP,Hamura,
11611632,35.67452,139.48216,JP,Fuchū,
11611638,33.20537,130.49183,JP,Chikugo,
11611642,35.43515,139.4256,JP,Ayase,
11611643,34.08089,135.11905,JP,Arida,
11611646,31.77429,130.59208,JP,Aira,
11611659,35.18307,136.7997,JP,Ama,
11611930,35.72603,139.48508,JP,Kodaira,
11611932,38.04322,140.11276,JP,Nanyō,
11611935,34.92422,135.02609,JP,Katō,
11611936,34.18681,131.21624,JP,Mine,
11611937,36.24483,137.17323,JP,Hida,
11611938,35.77952,139.53014,JP,Kiyose,
11611939,34.84396,135.80561,JP,Jōyō,
11611940,35.1053,136.73378,JP,Yatomi,
11611941,38.70882,141.15578,JP,Tome,
11611942,35.76971,140.00238,JP,Kamagaya,
11611943,32.04766,130.84442,JP,Ebino,
11611944,32.06716,130.61182,JP,Isa,
11611946,34.78674,134.23542,JP,Bizen,
11611950,34.23863,132.47967,JP,Etajima,
11612326,34.83184,134.54338,JP,Tatsuno,
11612327,33.78286,129.7209,JP,Iki,
11612328,33.50476,133.44475,JP,Tosa,
11612329,35.54731,138.90959,JP,Tsuru,
11612330,33.56943,133.64937,JP,Nankoku,
11612331,34.67416,132.68188,JP,Aki-takata,
11612333,34.09205,134.28452,JP,Awa,
11612336,35.68463,138.50979,JP,Kai,
11612337,36.72072,139.98779,JP,Sakura,
11612338,34.47769,134.93065,JP,Awaji,
11612339,35.82188,139.68545,JP,Warabi,
11612340,35.08971,137.08998,JP,Miyoshi,
11612341,33.54225,130.18421,JP,Itoshima,
11612342,33.1956,131.37829,JP,Yufu,
11612343,35.72854,139.2318,JP,Akiruno,
11612345,33.9754,133.54895,JP,Shikokuchūō,
11612347,35.68184,140.04152,JP,Narashino,
11612454,35.03126,139.92651,JP,Minamibōsō,
11612455,35.51183,140.35257,JP,Ōamishirasato,
11612456,35.41368,140.02135,JP,Sodegaura,
11612457,35.88571,136.17073,JP,Echizen,
11612459,33.12102,130.50007,JP,Miyama,
11612460,33.71706,130.64117,JP,Miyawaka,
11612472,37.11954,140.26211,JP,Shirakawa,
11612473,35.3943,136.66898,JP,Mizuho,
11612476,44.17137,142.39517,JP,Shibetsu,
11612478,34.92633,134.84533,JP,Kasai,
11612479,34.27396,134.77512,JP,Minamiawaji,
11612481,34.98107,134.56398,JP,Shisō,
11612482,35.16034,135.03914,JP,Tanba,
11612537,35.02269,136.90887,JP,Tōkai,
11612539,34.21024,134.33653,JP,Higashikagawa,
11612540,31.34689,130.45612,JP,Minamikyushu,
11612541,31.38999,130.28343,JP,Minamisatsuma,
11612542,31.64637,130.99068,JP,Soo,
11612553,32.89271,130.77567,JP,Kōshi,
11612554,32.62217,130.66177,JP,Uki,
11612555,34.8045,135.76681,JP,Kyōtanabe,
11612557,35.60623,135.04429,JP,Kyōtango,
11612558,35.1098,135.49164,JP,Nantan,
11612559,32.68418,128.8068,JP,Gotō,
11612560,32.67334,130.26747,JP,Minamishimabara,
11612561,32.9839,129.6809,JP,Saikai,
11612562,32.77111,130.24841,JP,Unzen,
11612564,34.80986,134.02153,JP,Akaiwa,
11612565,35.10643,133.72009,JP,Maniwa,
11612566,34.65919,134.14238,JP,Setouchi,
11612571,34.99921,136.09674,JP,Konan,
11612574,34.05493,134.13963,JP,Mima,
11612576,34.03858,134.29207,JP,Yoshinogawa,
11612578,35.63295,139.49967,JP,Inagi,
11612579,35.70014,139.51109,JP,Koganei,
11612580,35.63424,139.57546,JP,Komae,
11612582,34.03246,131.16028,JP,Sanyōonoda,
11612583,34.08053,131.82564,JP,Shūnan,
11612585,35.59465,138.50275,JP,Chūō,
11612588,35.63526,138.63853,JP,Fuefuki,
11612589,35.72422,138.77106,JP,Kōshū,
11612633,35.2431,132.89989,JP,Unnan,
11612682,33.5547,131.72796,JP,Kunisaki,
11612692,31.72934,130.29305,JP,Ichikikushikino,
11612694,34.53484,133.60302,JP,Asakuchi,
11612700,33.783,130.49114,JP,Fukutsu,
11612701,33.41439,130.71877,JP,Asakura,
11612707,39.7093,140.74654,JP,Semboku,
11837950,37.83605,139.22332,JP,Agano,
13118912,36.05528,139.31503,JP,Ranzan,
13353695,35.67004,139.77544,JP,Chūō,
13353696,35.6581,139.7515,JP,Minato City,
178077,-1.78079,37.62882,KE,Wote,
178443,1.7471,40.05732,KE,Wajir,瓦吉爾
180992,0.2725,36.53806,KE,Rumuruti,
182701,-0.42013,36.94759,KE,Nyeri,尼耶利
182880,-0.56333,34.93583,KE,Nyamira,
184379,-1.08083,35.87111,KE,Narok,
184622,-0.30719,36.07225,KE,Nakuru,纳库鲁
184745,-1.28333,36.81667,KE,Nairobi,奈洛比
185014,-3.505,38.37722,KE,Mwatate,
185579,-0.72104,37.15259,KE,Murang’a,
186301,-4.05466,39.66359,KE,Mombasa,蒙巴萨
186731,-1.06343,34.47313,KE,Migori,
186827,0.04626,37.65587,KE,Meru,
187113,0.08213,34.72139,KE,Mbale,
187585,2.33468,37.99086,KE,Marsabit,
187725,1.09667,36.69806,KE,Maralal,
187896,3.93726,41.85688,KE,Mandera,
188492,-1.52233,37.26521,KE,Machakos,马查科斯
189280,3.11988,35.59642,KE,Lodwar,洛德瓦爾
189741,-2.27169,40.90201,KE,Lamu,拉穆
190108,-4.17375,39.45206,KE,Kwale,夸勒
191038,-1.36696,38.01055,KE,Kitui,
191220,1.01572,35.00622,KE,Kitale,基塔萊
191245,-0.10221,34.76171,KE,Kisumu,基蘇木
191299,-0.68174,34.76666,KE,Kisii,基西
192067,-3.63045,39.84992,KE,Kilifi,基利菲
192710,-1.17139,36.83556,KE,Kiambu,
192859,-0.49887,37.28031,KE,Kerugoya,
192900,-0.36774,35.28314,KE,Kericho,
194038,0.20387,35.105,KE,Kapsabet,
194160,1.23889,35.11194,KE,Kapenguria,
195272,0.28422,34.75229,KE,Kakamega,卡卡梅加
195298,-1.85238,36.77683,KE,Kajiado,
195821,0.49194,35.74303,KE,Kabarnet,
196185,0.67028,35.50806,KE,Iten,
196231,0.35462,37.58218,KE,Isiolo,
196742,-0.52731,34.45714,KE,Homa Bay,
196752,-1.48256,40.03341,KE,Hola,
197745,-0.45275,39.64601,KE,Garissa,加里萨
198476,-0.53987,37.45743,KE,Embu,恩布
198629,0.52036,35.26993,KE,Eldoret,埃爾多雷特
199284,-0.33316,37.64587,KE,Chuka,
199989,0.46005,34.11169,KE,Busia,
200067,0.5635,34.56055,KE,Bungoma,
200308,-0.78129,35.34156,KE,Bomet,
383388,0.0607,34.28806,KE,Siaya,
7931933,-0.27088,36.37917,KE,Ol Kalou,
11764747,-0.33139,37.86861,KE,Kathwana,
1222640,39.84434,70.01474,KG,Katran,
1222662,39.83895,69.5276,KG,Razzakov,伊斯法納
1222683,39.55274,72.20518,KG,Daroot-Korgon,
1222708,39.76849,69.46398,KG,Andarak,
1527103,40.22881,72.05924,KG,Uch-Korgon,
1527121,42.7276,78.36476,KG,Tyup,
1527199,42.84194,75.30149,KG,Tokmok,托克马克
1527232,42.49948,78.52702,KG,Ak-Suu,
1527299,42.52256,72.2417,KG,Talas,
1527317,40.8982,72.90481,KG,Suzak,
1527496,42.7362,71.60982,KG,Pokrovka,
1527497,42.34211,78.00644,KG,Kyzyl-Suu,
1527534,40.52828,72.7985,KG,Osh,奧什
1527592,41.4283,75.9957,KG,Naryn,
1527689,41.0601,72.63285,KG,Massy,
1527690,42.88454,74.67819,KG,Lebedinovka,
1527919,42.61981,71.5891,KG,Kyzyl-Adyr,
1527951,40.21218,71.63274,KG,Khalmion,
1528005,41.40452,74.02828,KG,Kazarman,
1528052,41.49399,71.75826,KG,Kerben,
1528091,40.7046,72.86666,KG,Kara Suu,
1528121,42.49047,78.39197,KG,Karakol,卡拉科尔
1528182,42.81423,73.84813,KG,Kara-Balta,
1528193,42.89106,74.85077,KG,Kant,
1528234,42.82469,73.67585,KG,Kaindy,
1528249,40.94498,72.99313,KG,Jalal-Abad,賈拉拉巴德
1528252,42.88778,75.085,KG,Ivanovka,
1528320,40.3138,73.44418,KG,Gul’cha,
1528339,40.26597,72.61834,KG,Nookat,
1528512,42.64944,77.08225,KG,Cholpon-Ata,
1528606,42.78611,75.69167,KG,Kemin,
1528666,42.11769,76.99332,KG,Bokombayevskoye,
1528675,42.87,74.59,KG,Bishkek,比什凯克
1528702,42.82944,74.1083,KG,Belovodskoye,
1528717,41.0376,72.74586,KG,Bazar-Korgon,
1528735,40.0604,70.81929,KG,Batken,巴特肯
1528766,41.26668,74.95698,KG,Baetovo,
1528796,41.16951,75.80099,KG,At-Bashi,
1528875,41.4105,71.48628,KG,Ala-Buka,
1538648,41.87442,72.94192,KG,Toktogul,
8145969,40.63223,73.59249,KG,Kara-Kulja,
8375152,39.9981,70.54589,KG,Samarkandyk,
8377525,40.10635,69.64127,KG,Kulundu,
1821306,11.56245,104.91601,KH,Phnom Penh,金边
1821935,11.48333,104.95,KH,Ta Khmau,
1821940,10.99081,104.78498,KH,Takeo,
1821993,11.08785,105.79935,KH,Svay Rieng,
1822019,11.91178,105.65821,KH,Suong,
1822029,13.52586,105.9683,KH,Stung Treng,
1822207,13.58588,102.97369,KH,Sisophon,
1822214,13.36179,103.86056,KH,Siem Reap,暹粒省
1822227,12.45583,107.18811,KH,Sen Monorom,
1822610,11.48682,105.32533,KH,Prey Veng,
1822768,12.53878,103.9192,KH,Pursat,
1825093,14.18175,103.51761,KH,Samraong,
1825978,12.35367,106.03562,KH,Preaek Prasab,
1828985,12.2561,105.97004,KH,Chhloung,
1830098,13.80731,104.98046,KH,Tbeng Meanchey,
1830205,12.84895,102.60928,KH,Pailin,
1830377,13.49146,106.98022,KH,Lumphat,
1830467,10.48291,104.31672,KH,Krong Kep,
1830468,11.61531,102.9838,KH,Koh Kong,
1830564,12.48811,106.01879,KH,Kratié,
1831112,10.61041,104.18145,KH,Kampot,贡布
1831120,11.14379,105.48275,KH,Kampong Trabaek,
1831125,12.71112,104.88873,KH,Kampong Thom,
1831133,11.45332,104.52085,KH,Kampong Speu,
1831142,10.60932,103.52958,KH,Sihanoukville,西哈努克市
1831167,12.25,104.66667,KH,Kampong Chhnang,
1831173,11.99339,105.4635,KH,Kampong Cham,
1831732,13.73939,106.98727,KH,Banlung,
1831797,13.10271,103.19822,KH,Battambang,马德望
1831898,14.23223,104.08107,KH,Anlong Veaeng,
8740221,11.54665,103.03569,KH,Smach Mean Chey,
2110257,1.3278,172.97696,KI,Tarawa,
921753,-12.16672,44.39944,KM,Moutsamoudou,
921772,-11.70216,43.25506,KM,Moroni,莫洛尼
921889,-12.28759,43.74344,KM,Fomboni,
3575115,17.30037,-62.77584,KN,Trinity,
3575156,17.35908,-62.84858,KN,Sandy Point Town,
3575170,17.40605,-62.83562,KN,Saint Paul’s,
3575251,17.37956,-62.75318,KN,Nicola Town,
3575261,17.2,-62.58333,KN,Newcastle,
3575284,17.32327,-62.72914,KN,Monkey Hill,
3575292,17.3259,-62.81055,KN,Middle Island,
3575296,17.13218,-62.57267,KN,Market Shop,
3575423,17.12623,-62.60265,KN,Fig Tree,
3575441,17.41473,-62.8139,KN,Dieppe Bay Town,
3575458,17.16667,-62.61667,KN,Cotton Ground,
3575479,17.13333,-62.61667,KN,Charlestown,
3575487,17.35,-62.73333,KN,Cayon,
3575551,17.2955,-62.72499,KN,Basseterre,巴斯特尔
1866923,39.15278,127.44361,KP,Wŏnsan,元山市
1869012,39.43167,125.93278,KP,Sunch’ŏn,
1870883,38.50722,125.75583,KP,Sariwŏn-si,
1871859,39.03385,125.75432,KP,Pyongyang,平壤
1871871,39.24639,125.87194,KP,P’yŏngsŏng,
1873757,38.7375,125.40778,KP,Namp’o,
1876373,37.97083,126.55444,KP,Kaesŏng,开城特级市
1877449,39.91833,127.53639,KP,Hamhŭng,咸興市
1877615,38.04056,125.71472,KP,Haeju,
1879487,38.39917,125.61556,KP,Chaeryŏng-ŭp,
2040674,42.35118,130.38307,KP,Sŏnbong,
2040893,40.10056,124.39806,KP,Sinŭiju,新义州
2042498,41.71361,129.68444,KP,Ranam,
2042645,42.25559,130.28308,KP,Rajin,罗先
2043572,40.96946,126.58523,KP,Kanggye,江界
2043837,41.40167,128.17778,KP,Hyesan,惠山市
2044091,42.44113,129.74601,KP,Hoeryŏng,
2044757,41.79556,129.77583,KP,Chongjin,清津市
1832015,36.10945,129.34517,KR,Heunghae,
1832501,35.27814,126.51181,KR,Yeonggwang,
1832566,36.175,127.77639,KR,Yeongdong,
1832798,36.6574,128.45514,KR,Yecheon,
1832828,35.34199,129.03358,KR,Yangsan,梁山市
1833514,35.99251,128.39785,KR,Waegwan,
1833747,35.53722,129.31667,KR,Ulsan,蔚山
1834946,35.31889,126.98389,KR,Damyang,
1835235,36.34913,127.38493,KR,Daejeon,大田广域市
1835329,35.87028,128.59111,KR,Daegu,大邱廣域市
1835447,36.34931,126.59772,KR,Boryeong,保寧市
1835553,37.29111,127.00889,KR,Suwon,水原市
1835648,34.9505,127.48784,KR,Suncheon,
1835848,37.566,126.9784,KR,Seoul,首尔特别市
1836553,38.20701,128.59181,KR,Sokcho,
1838508,36.27472,126.90906,KR,Buyeo,
1838524,35.10168,129.03004,KR,Busan,釜山广域市
1839011,34.84897,127.34052,KR,Beolgyo,
1839071,36.02917,129.36481,KR,Pohang,
1840536,35.0292,126.7175,KR,Naju,羅州市
1840982,34.99014,126.47899,KR,Muan,
1841066,34.81282,126.39181,KR,Mokpo,
1841598,35.82333,128.73778,KR,Gyeongsan-si,
1841811,35.15472,126.91556,KR,Gwangju,光州广域市
1842225,36.1136,128.336,KR,Gumi,龟尾市
1842485,37.65639,126.835,KR,Goyang-si,
1842966,35.24417,129.21389,KR,Gijang,
1843137,37.75266,128.87239,KR,Gangneung,
1843163,37.74722,126.48556,KR,Ganghwa-gun,
1843564,37.45646,126.70515,KR,Incheon,仁川廣域市
1843585,35.61306,127.27944,KR,Imsil,
1843841,35.06125,126.98746,KR,Hwasun,
1844045,38.10705,127.70632,KR,Hwacheon,
1844174,36.6009,126.665,KR,Hongseong,
1845136,37.87472,127.73417,KR,Chuncheon,春川市
1845388,38.20917,127.2175,KR,Cheorwon,
1845457,35.82194,127.14889,KR,Jeonju,全州市
1845604,36.63722,127.48972,KR,Cheongju-si,
1846266,33.50972,126.52194,KR,Jeju City,
1846326,35.22806,128.68111,KR,Changwon,昌原市
1846371,35.29778,126.78444,KR,Jangseong,
1846544,34.68164,126.90694,KR,Jangheung,
1846986,36.56636,128.72275,KR,Andong,安东市
1884138,34.76062,127.66215,KR,Yeosu,麗水市
1884178,34.9414,127.69569,KR,Gwangyang,
11523293,36.59245,127.29223,KR,Sejong,
11674727,34.77148,127.07996,KR,Boseong,
11762608,34.80059,126.69669,KR,Yeongam,
11863735,35.068,127.75147,KR,Hadong,
285629,29.33278,48.02861,KW,Ḩawallī,
285787,29.367,47.97429,KW,Kuwait City,科威特市
285799,29.3375,47.65806,KW,Al Jahrā’,
285815,29.2775,47.95861,KW,Al Farwānīyah,
285839,29.07694,48.08389,KW,Al Aḩmadī,
7329411,29.18979,48.08716,KW,Mubārak al Kabīr,
3580477,19.38197,-81.39281,KY,West Bay,
3580575,19.35143,-81.20851,KY,North Side,
3580661,19.2866,-81.37436,KY,George Town,喬治敦
3580678,19.3,-81.11667,KY,East End,
3580733,19.27647,-81.2542,KY,Bodden Town,
9294258,19.66114,-80.10984,KY,Little Cayman,
608271,49.14391,56.48196,KZ,Shubarkuduk,
608324,44.13922,52.15305,KZ,Shetpe,
608359,47.83154,59.61926,KZ,Shalqar,
608668,51.24601,51.42558,KZ,Oral,烏拉爾
608679,49.46917,57.41865,KZ,Kandyagash,
608816,48.88548,53.79168,KZ,Miyaly,
608867,50.74746,56.50611,KZ,Martuk,
608872,47.64967,53.34291,KZ,Maqat,
608915,47.67061,51.58598,KZ,Makhambet,
609404,50.25161,58.43574,KZ,Khromtau,
609655,49.80187,73.10211,KZ,Karagandy,
609906,44.50654,50.26388,KZ,Fort-Shevchenko,
609915,51.2221,51.95731,KZ,Terekti,
